0.999533,1.001147,1.000488,0.997348,0.999670,0.997887,0.999828,0.999998,0.999533,0.999782,0.998604,0.999670,0.998897,1.001265,0.999682,0.999797,1.000110,0.999313,0.999580,0.999632,0.000000,1.788116,5.536758,0.000000
0.998256,1.000566,1.001466,0.998804,1.000663,1.000188,1.001242,1.001064,0.999440,1.000570,0.998454,0.998768,0.999761,1.000261,0.999676,1.000261,1.000032,0.999047,0.998579,1.000417,0.001312,1.426497,7.781774,0.065643
1.000083,0.998487,0.999958,0.999786,1.000990,0.999054,0.998721,1.001177,1.001044,1.000264,1.001071,0.998805,0.999315,0.999909,1.000069,1.000118,0.999842,0.998410,1.000684,1.000209,0.000000,2.515721,5.159309,0.000000
1.000033,1.001625,0.999788,0.999865,0.996944,1.000700,0.998762,1.000362,0.999160,0.998705,0.998986,1.000956,1.000717,1.000537,0.984945,0.981938,0.991631,1.000975,1.000248,0.999394,0.018130,1.117768,7.408328,0.907090
0.999955,0.999544,0.999291,0.999970,1.000080,1.000013,0.999799,0.995208,0.996099,0.995135,0.995895,0.993994,0.994516,1.000184,1.002711,1.000580,1.000399,1.000392,0.999196,1.002146,0.005001,2.887918,4.765309,0.250213
0.998324,0.998910,1.003486,1.000369,1.000844,1.000865,0.999481,0.999818,1.000402,0.999192,1.000952,0.999083,0.999994,0.999424,1.000780,0.998211,1.000515,1.000257,1.000540,1.000499,0.000000,2.562907,4.428356,0.000000
0.999384,1.000493,1.001642,1.001279,0.997831,0.999895,0.998901,0.990053,0.985781,0.986247,1.000349,1.000660,0.999577,0.998655,1.000611,0.999516,0.998951,0.999434,1.000133,1.000151,0.015314,1.305906,4.056997,0.766198
1.001478,1.000447,0.999892,1.001485,1.000892,0.999537,0.999104,0.999707,1.000139,0.998383,0.999288,1.000642,1.001060,0.999933,1.001400,1.001084,0.998986,0.999266,1.000056,1.000963,0.000000,1.193333,6.971833,0.000000
1.000383,0.998395,0.999319,0.999896,1.000392,0.999357,1.000273,1.001524,0.999558,0.999819,1.000002,1.000935,0.999995,1.000755,0.999717,0.992375,0.981483,0.999013,0.999579,1.000661,0.018371,0.759274,7.940901,0.919147
0.999478,0.999331,0.997644,0.999525,0.999395,0.999133,0.999432,0.997380,0.990262,0.991501,0.988697,0.990914,0.994823,1.000532,0.996661,0.999438,0.998398,0.999137,1.000992,0.999853,0.009993,2.353450,4.787235,0.499975
1.001092,1.001069,1.001792,0.999529,1.000126,1.000382,0.999634,1.000478,0.999767,1.000750,0.999053,0.999378,1.000393,1.000439,0.997737,0.999990,1.000689,0.999383,0.999574,0.999821,0.000000,1.318129,7.524783,0.000000
0.999406,1.001850,1.000196,0.998119,0.999401,1.000506,0.999306,0.999640,1.000022,1.002179,1.000220,0.999386,1.001096,0.992791,0.990186,0.990894,0.989444,1.000320,0.999190,1.002473,0.010920,1.748330,7.327486,0.546355
1.000412,0.999525,0.999119,0.999813,1.000813,1.000202,0.999966,1.000750,0.999944,1.000247,0.999177,1.001287,0.999878,1.000075,1.000247,1.000133,0.998564,0.997477,0.998006,0.998840,0.000000,2.267873,4.358985,0.000000
1.001094,1.000559,1.001262,0.999673,1.000300,0.999526,1.000608,0.999283,0.988097,0.986839,0.995657,0.999011,0.999898,1.000129,1.000116,1.000494,1.000350,1.000303,0.999679,1.001590,0.012773,1.231500,4.338089,0.639065
1.000385,1.001789,0.996894,1.001207,0.999673,1.001698,0.998643,1.000765,0.998685,1.000713,0.999717,0.999116,0.997118,0.999116,0.999821,0.999990,0.999128,1.000563,1.000903,0.999783,0.000000,0.650297,6.687765,0.000000
0.999528,1.000557,1.002166,0.999680,0.996962,1.001443,1.001337,0.999119,1.000095,0.999363,0.998189,0.998159,0.987684,0.986514,0.998121,0.999669,0.999899,0.998984,1.001073,0.999420,0.013575,1.134012,6.213095,0.679191
0.999436,0.998709,1.000476,1.000637,0.999907,1.000491,0.999500,0.999615,0.999305,0.999776,0.998806,1.000001,0.999850,0.999517,0.995468,0.982602,0.998657,0.998436,1.001024,1.002342,0.019139,0.649666,7.476289,0.957572
1.001433,0.999495,0.999556,1.000668,0.999696,1.000560,0.998735,0.999561,0.998381,0.999892,0.997574,0.994946,0.994053,0.995805,0.992406,0.995339,1.000186,0.999154,0.998975,0.999991,0.004904,2.810954,6.384504,0.245359
1.000330,1.000016,1.000979,1.003159,0.999036,0.999480,0.998385,1.001444,1.000896,0.999914,0.999411,0.999465,1.000317,0.999712,0.998535,1.000959,1.000235,1.001835,1.000262,0.998790,0.000000,0.337458,6.978864,0.000000
0.998366,0.998995,1.000471,0.999398,1.000907,0.999497,0.999990,0.999239,1.001010,1.000203,0.999886,0.998920,0.999171,1.000537,0.999497,0.999983,0.999597,1.000878,0.998351,1.001060,0.000000,1.756594,5.010750,0.000000
1.000016,0.999825,0.999686,0.999916,1.001633,1.000977,0.998952,0.999081,0.998823,0.999627,0.998270,1.000611,1.000700,0.999211,1.001198,0.998107,1.002014,1.000595,1.000561,1.000099,0.000000,1.264446,7.614069,0.000000
0.998762,0.999417,1.000003,0.999409,0.998686,0.998929,1.004049,0.999253,1.001160,0.999463,1.001324,0.999400,0.993278,0.992454,0.999991,1.000393,0.998110,1.000460,0.999883,1.001907,0.007641,0.914312,6.229877,0.382298
1.001055,0.999181,0.999632,1.001229,0.997496,0.999715,1.000341,0.999588,1.000453,0.999883,0.999059,0.999015,0.997015,1.000041,0.999218,1.000051,1.001306,0.999895,0.999592,0.998220,0.004447,0.663773,5.912386,0.222495
0.998771,0.998109,0.999524,0.999654,1.001875,0.999836,1.000487,1.000981,0.999210,1.000693,0.998341,0.999850,1.000519,0.998581,0.999459,0.999458,1.000284,0.999888,0.999185,1.001158,0.000000,1.582493,6.243037,0.000000
1.000317,1.001497,0.998031,1.002198,1.000400,0.999489,0.999383,1.000067,1.000304,1.000835,1.000073,1.001006,0.999144,0.998453,0.998757,0.998609,0.997959,1.000056,1.000052,0.999110,0.002189,2.303715,7.301976,0.109521
1.000784,1.000207,0.999516,0.999101,0.999613,1.001531,0.998517,1.000894,0.999735,0.999581,0.999805,0.999556,0.998941,0.998338,0.999938,1.000925,1.001340,0.999479,0.998305,1.001044,0.000000,2.892568,6.493942,0.000000
1.000057,1.001915,0.998640,0.998369,0.998276,1.000077,0.999696,1.000453,1.000241,0.999270,0.998959,1.000575,1.001745,0.998440,1.000263,0.998801,1.001480,0.999162,1.000506,1.000574,0.000000,1.703784,6.498205,0.000000
0.999261,1.000065,1.001218,0.999212,0.999688,0.999914,0.999846,0.998594,0.999395,1.001817,1.001277,0.998926,1.000510,1.000003,0.993747,0.995611,0.999440,1.001101,1.002523,1.000692,0.005096,1.010354,7.209878,0.254966
0.998888,0.999503,1.000662,0.999513,0.999166,0.998925,0.999975,0.998636,1.000535,0.983869,0.984103,0.984392,0.986314,1.000061,0.998645,0.999707,0.999643,1.000043,0.999325,1.001024,0.015580,2.002854,5.262559,0.779507
1.000436,1.000339,1.001013,1.000062,1.002316,1.000430,1.000481,0.999565,1.001087,1.001693,0.999206,0.999883,1.000757,1.000680,1.001539,0.999978,0.999098,0.999634,0.999111,0.999560,0.000000,1.486882,5.569926,0.000000
1.000389,0.999599,1.000807,0.999581,0.999365,0.999134,1.000648,0.999059,0.999669,0.999580,1.000013,1.000091,0.998626,1.001287,0.998438,1.000644,1.001951,1.001507,0.999183,0.999823,0.000000,1.342981,4.296572,0.000000
1.000566,1.000620,1.000261,0.999317,1.000935,0.998320,0.998496,1.002607,0.999985,0.998881,0.999763,0.999797,1.000480,0.998371,0.986493,0.987410,0.986428,0.987424,0.996811,1.001327,0.011824,2.159877,7.765999,0.591585
1.000811,0.999436,1.000694,1.000749,0.998920,0.999466,0.998795,0.997904,1.000849,0.999493,0.999150,0.999339,0.998742,0.986562,0.980806,0.982858,0.999197,1.000434,0.998839,1.000740,0.019354,1.307583,7.036381,0.968329
1.000387,0.999899,1.000591,1.000472,0.999221,0.999864,0.999467,0.998272,0.998907,1.001088,0.998930,0.999854,1.001544,0.999172,1.001326,0.999824,0.998784,1.000190,0.998574,1.000021,0.000000,1.882060,5.222327,0.000000
1.001709,1.000482,0.997533,1.000269,0.998686,1.000591,1.000938,1.000927,0.999636,0.997815,0.985821,0.984991,0.984520,0.985494,0.984896,0.991696,1.002390,1.000360,1.000669,1.000483,0.014334,2.927662,6.113551,0.717166
1.000988,0.999540,0.998986,1.001367,0.999512,1.000428,0.999669,1.000760,1.000618,0.998114,0.998502,0.999546,1.000949,0.999647,1.000257,1.001293,1.000126,0.999673,0.999479,1.000151,0.000000,1.927448,6.239018,0.000000
1.000591,1.000560,0.998232,1.000854,1.000306,0.998576,1.000315,0.998587,0.995061,0.992799,0.998763,1.001414,0.999634,1.000444,0.999677,1.000047,0.999809,1.001072,1.000477,0.998087,0.008770,0.644726,4.247772,0.438785
0.999271,1.000795,1.000918,0.999469,1.001792,1.001899,0.998545,1.000435,0.998266,0.999552,1.000106,1.001313,1.001720,1.000407,0.998777,0.999910,1.000468,1.000174,1.000489,1.000656,0.000000,2.701825,7.325314,0.000000
1.000585,0.999970,0.999373,1.000832,0.999782,1.000552,0.999357,1.000648,0.999965,0.998334,0.999701,0.998447,0.997377,0.999439,0.997834,0.998923,0.999433,0.999913,0.999721,1.000386,0.001772,1.494097,6.337078,0.088658
1.000386,0.999674,1.000299,0.999740,0.998422,1.000511,1.000109,0.998188,0.999056,1.000203,0.997777,1.001603,0.998877,0.999234,0.998792,0.999943,0.999881,1.000851,0.998455,1.001500,0.000000,1.758551,5.488165,0.000000
0.998641,0.999096,1.000169,1.000743,1.000347,1.000510,0.999372,0.998040,1.000161,1.000365,1.000344,0.999049,0.999828,0.999101,0.999381,1.001631,1.000150,1.002315,0.999563,0.998217,0.000000,2.947267,4.511195,0.000000
0.999025,1.000575,1.000379,0.997829,1.000177,1.001289,1.000350,0.999917,1.001150,0.997360,0.996008,0.996503,0.997279,0.996610,0.998158,1.000814,1.000798,1.001250,0.999760,1.001052,0.003259,2.495886,5.741760,0.163056
1.000531,1.000111,1.000351,1.000220,0.999908,1.000714,1.000173,1.000040,0.999788,0.999433,0.998119,1.000001,0.999616,1.000203,0.999165,0.998165,1.000924,1.001732,1.000734,1.000703,0.000000,1.226981,6.913646,0.000000
0.999992,0.999454,0.999898,0.999166,1.000042,0.999584,1.001196,0.999622,0.999777,1.000644,1.000755,0.998879,1.000466,0.998510,0.996628,0.999113,1.000019,0.998218,0.998972,1.000247,0.004287,0.386995,7.103619,0.214489
1.001103,1.000183,0.998365,1.002330,0.999907,1.001407,1.000888,0.999084,0.999172,0.998703,1.000468,0.999104,0.999739,1.001880,1.000399,0.999767,0.999678,0.999707,1.001824,0.998676,0.000000,2.683707,5.978248,0.000000
1.000220,0.998495,1.000764,0.999946,0.999930,0.998695,0.999845,0.998142,0.998674,0.999903,0.999125,0.998303,0.999591,0.998598,1.002322,0.999889,0.999034,1.000697,0.998747,0.999007,0.000000,0.668809,7.342892,0.000000
1.000226,1.000049,1.000244,0.999617,0.999735,1.002189,0.998832,1.000317,1.000356,0.999154,0.998363,1.000710,0.999774,0.995832,0.992432,1.000295,0.998657,1.000825,0.999327,1.000527,0.006703,0.697187,6.965613,0.335368
0.997532,0.999903,1.000791,0.998832,0.999753,1.000328,1.000125,0.999331,1.000503,0.998341,1.000146,1.000548,1.001199,0.999956,0.998647,0.991630,0.993321,0.999063,1.000427,0.999728,0.014298,0.590920,7.746474,0.715365
1.002109,0.999644,1.000553,1.000126,1.000198,1.000798,1.000053,0.999782,1.000808,1.000051,0.999291,0.993240,0.994585,0.992637,0.996799,0.994932,1.001579,0.999971,0.999692,1.001333,0.005371,2.741713,6.525286,0.268725
0.999909,0.999918,1.000409,1.000098,1.000133,1.000924,1.000511,1.000895,0.998246,0.999482,0.999536,1.001258,0.999727,0.999923,1.000039,1.000067,0.999031,1.000069,0.998617,0.997786,0.000000,2.300672,4.168571,0.000000
0.998460,1.002543,1.000156,1.000613,1.001311,1.000082,0.999974,0.995795,0.993055,0.995347,0.999597,1.000002,1.000833,0.999454,0.998863,0.999064,1.000156,1.002382,1.001375,0.999738,0.005819,1.228820,4.049140,0.291139
1.000667,1.001491,0.998688,1.000041,1.000200,0.998514,0.998930,0.999898,0.999356,1.001097,0.998323,1.000459,1.000500,0.999445,0.999274,1.000303,0.999399,1.001054,1.001674,1.001171,0.000000,1.615619,7.629334,0.000000
1.000228,0.999296,0.999957,0.997383,1.000895,1.001922,1.001116,0.999758,1.000480,1.000964,0.999432,1.000231,1.000220,1.000285,0.998553,1.000546,0.999582,0.999612,0.999958,1.001126,0.000000,1.116066,5.581662,0.000000
1.000589,0.999854,0.998799,1.000194,1.000931,0.998812,1.000535,1.000826,1.000621,1.000978,0.999625,0.998762,0.996737,0.987885,0.988218,0.995459,1.000324,1.002528,0.999109,0.999994,0.012509,1.209535,6.728195,0.625857
0.999531,1.000423,1.000576,0.998633,0.999621,0.999199,1.000162,0.998059,1.000700,0.999539,0.999696,1.001102,0.999357,0.999112,1.001040,0.997831,1.000467,0.999242,1.001410,0.999974,0.000000,1.945559,5.052745,0.000000
1.001593,0.999206,0.999571,1.001478,0.999504,1.000034,0.999177,0.998689,0.984596,0.985689,0.985791,0.985509,0.984485,0.990469,0.999897,1.000849,0.999183,1.000556,0.999925,1.001352,0.014620,2.913137,5.137523,0.731475
0.997615,0.999333,0.999703,0.999961,1.000029,0.997065,0.998256,0.983936,0.984632,0.984381,0.983779,0.984620,0.993452,1.001319,1.001070,0.999451,1.001644,0.999354,1.000863,0.999805,0.016258,2.750913,4.598608,0.813429
1.000497,1.001974,0.998536,0.999993,0.997855,1.001043,1.000486,0.995905,0.995707,0.994870,0.995194,0.998626,0.998721,1.001228,0.999208,0.998087,1.000749,1.000274,1.000187,0.999338,0.004873,2.005691,4.442226,0.243808
0.999995,1.001363,1.000716,1.001877,0.999659,1.000104,0.999462,0.998945,0.999553,0.996805,0.997305,0.997677,0.999702,0.999449,1.000075,1.001160,1.000148,0.999714,0.998836,0.999525,0.002114,1.746304,4.736492,0.105769
1.001742,0.997624,0.999667,0.999381,0.999699,1.000834,0.998443,1.001473,0.999165,0.998896,1.000154,0.998844,0.999343,0.999360,1.000778,0.998899,0.999561,0.999213,0.999667,1.001160,0.000000,1.648684,7.590930,0.000000
1.001347,0.999616,0.998836,0.999425,1.000017,1.000622,0.999941,0.993913,0.988343,0.986312,1.000136,0.998681,1.000994,0.999276,1.000171,1.000847,1.000126,1.000466,1.001327,1.000022,0.013707,1.186299,4.158725,0.685796
0.997670,1.000541,1.000324,0.999711,0.999883,0.999811,0.999635,1.001394,0.998207,1.001387,0.999758,1.000391,0.999962,0.991032,0.985365,0.983218,0.993596,1.003206,1.000028,0.999485,0.016448,1.487722,7.224346,0.822935
1.000115,0.998724,1.000479,1.000516,1.000210,1.001125,0.999260,0.999444,1.000462,0.999425,0.998548,0.998490,0.999409,0.998557,0.998450,1.000208,0.999014,0.999783,0.999724,0.999679,0.001345,1.460118,5.911802,0.067294
0.998912,0.998651,1.000706,1.000309,1.000854,1.000373,1.001193,0.996725,0.998878,0.996118,0.999553,1.002216,1.000454,0.999729,1.000055,1.000482,1.000256,0.999981,0.999240,0.999112,0.002499,1.523833,4.146473,0.125031
0.999581,1.000010,1.001929,0.999712,1.000943,0.999396,1.000153,1.000782,1.000426,0.999690,1.000253,1.002438,1.000961,0.998943,1.000330,1.000305,0.998592,1.001232,0.997183,1.001881,0.000000,1.559017,7.726107,0.000000
1.000305,0.999937,1.000129,1.001659,0.999875,0.998975,0.999655,0.999307,0.998632,0.999856,0.999662,1.000328,0.982755,0.984803,1.001189,0.999506,1.000821,1.000584,1.001685,1.000868,0.019577,0.930349,6.204233,0.979487
1.002513,0.999680,1.001273,0.999729,1.000353,0.998623,0.999432,0.999359,1.001323,1.001324,1.000202,0.999133,0.997175,0.989285,0.987668,0.988713,0.988779,0.998287,1.001206,0.999802,0.011297,2.130460,7.261882,0.565217
0.998300,1.001167,1.000330,1.000696,0.998064,0.999856,1.000710,1.000825,0.999808,0.999732,1.000584,0.997354,0.991886,0.987246,0.986713,0.987754,1.001344,0.999633,1.001379,0.999608,0.013244,1.866523,6.841190,0.662631
0.998921,0.999673,0.999232,0.999765,0.999977,0.998669,1.000897,0.998823,1.000672,0.999502,1.000282,1.001522,0.998991,1.000168,1.001154,1.000973,1.000433,1.002974,0.999722,1.000465,0.000000,2.607736,6.037090,0.000000
1.000227,1.001191,1.000422,0.998797,1.000712,0.998540,0.998439,0.998967,0.999972,1.000159,1.000988,0.999479,0.999009,1.001125,0.997592,0.998615,1.000601,0.999977,0.998444,1.000981,0.000000,2.014080,7.590963,0.000000
0.998359,1.000313,1.001000,1.000722,1.000218,0.999696,1.001435,1.001870,0.999541,1.001458,1.002303,0.997231,1.000709,0.999334,0.999171,1.000404,0.999428,1.000820,1.000031,1.001407,0.000000,0.778723,4.802787,0.000000
0.998188,1.000611,0.998638,1.001097,0.998905,1.000114,1.000692,1.000049,1.001913,1.000089,1.000029,0.997274,0.994308,0.999471,0.999106,1.000394,0.999802,1.001316,1.000694,0.998299,0.004924,0.737850,5.775957,0.246360
0.999885,0.999212,1.001454,1.000394,0.999154,0.999424,0.999741,0.998695,1.000577,0.999389,0.999555,0.999174,1.001327,0.999627,1.000251,0.998878,1.000859,0.998067,0.999749,0.999797,0.000000,1.132438,4.131623,0.000000
1.001712,1.000157,0.999114,1.000090,1.001097,1.000232,1.000269,0.999699,1.000748,0.999128,1.001382,0.999185,1.000237,1.002569,0.999973,1.000088,0.999887,0.998809,1.001297,0.999690,0.000000,1.246659,5.677045,0.000000
0.999435,0.999992,1.002003,1.001046,0.998791,0.999928,0.999253,1.000321,1.000430,0.999657,0.999055,0.999059,0.999128,1.001529,0.998737,1.000223,0.999885,1.000693,0.999462,1.000117,0.000000,1.197068,4.985109,0.000000
1.001134,0.999847,0.998881,1.000593,0.998448,1.001226,0.999811,0.998093,1.000381,0.999746,1.001669,0.999886,0.999032,0.999494,1.001493,1.000534,0.998363,0.998899,0.999672,0.999167,0.000000,2.605666,4.439824,0.000000
0.999904,1.001014,1.000673,1.001239,0.999028,1.000603,0.999971,0.999089,0.999823,0.993105,0.992965,0.990603,0.999171,1.002150,0.999926,1.001786,1.000720,1.000968,0.999424,1.001111,0.009416,1.358146,5.025264,0.471106
1.000184,1.001706,1.000421,0.998280,0.999154,1.001054,0.999498,1.000389,1.001643,1.001396,1.000037,1.001081,1.000633,0.999469,1.000403,1.002851,0.999843,1.000035,1.000177,1.000893,0.000000,0.426299,4.983066,0.000000
1.000532,1.000558,0.999431,1.000001,1.000365,1.001727,0.999417,1.000101,0.999587,1.000406,1.000337,1.000674,0.999174,1.001401,0.998666,0.992509,0.999815,1.000297,1.001161,0.998461,0.006726,0.620545,7.436278,0.336519
0.999273,0.999797,1.000051,0.998990,1.000103,0.999043,1.000223,1.001211,0.998808,0.998472,0.999465,0.999601,1.000064,0.999132,1.000280,1.000080,0.999874,0.997625,0.999942,1.001563,0.000000,2.234966,5.174987,0.000000
1.000021,0.999754,1.000902,0.999772,0.999947,1.000194,1.000032,1.001928,0.999354,0.999716,0.999254,0.998801,1.000522,0.998136,1.000559,0.998378,1.000306,1.000303,0.999911,1.000180,0.000000,0.852953,4.021803,0.000000
0.998264,0.999150,1.000075,1.000619,1.000197,0.998704,1.000371,1.000836,0.998161,0.991308,0.980899,0.980485,0.981807,0.987348,0.998965,1.000162,1.000799,0.999335,0.999666,1.000611,0.019135,2.096727,5.542973,0.957372
1.000071,0.998810,0.999756,1.000566,1.000198,1.001139,0.999493,0.999937,0.999428,1.000699,1.000063,0.999595,0.999266,0.999020,1.001009,0.999492,0.999804,0.999234,0.998664,1.001150,0.000000,2.228523,7.343505,0.000000
0.999170,1.000187,0.999889,1.001078,1.001042,1.000813,0.999249,0.999587,1.001028,1.000725,1.000672,0.999979,0.998968,0.999521,0.999120,1.000786,1.000910,0.999243,1.001887,0.999293,0.000000,2.845076,6.782371,0.000000
0.999613,0.998466,0.999841,0.999383,0.999623,0.999745,0.999328,0.999801,0.998760,0.999713,1.000046,0.998816,0.995932,0.983512,0.984090,0.984878,0.983061,0.981537,0.985608,0.999273,0.016968,2.950343,7.666508,0.848952
0.999413,1.002102,1.000093,1.001338,1.000313,1.001494,1.000654,1.000487,0.999919,1.001434,0.999957,0.999575,0.999585,1.000632,1.000775,1.000060,1.001125,0.999399,1.000498,0.998865,0.000000,2.144020,5.329979,0.000000
0.998348,1.000509,1.001250,0.999987,1.000630,1.000233,1.001086,1.000644,1.001831,1.000335,0.999682,0.999012,1.000505,0.999958,0.998877,0.999915,1.000214,1.000225,0.999705,1.000304,0.000000,0.825414,7.477336,0.000000
1.000457,1.000154,1.000353,1.002005,1.000713,0.999516,1.001544,0.999431,0.999854,0.998765,0.998942,1.000020,0.999805,1.000173,1.001102,0.999227,1.001073,0.999268,1.000777,0.999747,0.000000,2.383633,4.267856,0.000000
0.999749,0.998198,0.998412,0.998093,0.999657,1.000068,0.999618,0.999713,1.001367,1.000152,0.997304,1.000084,1.000263,0.999876,0.999824,0.999390,1.000357,0.999326,1.001336,0.999263,0.000000,0.325812,7.339999,0.000000
0.999937,0.999890,1.000178,1.001450,1.000049,0.998852,1.000973,1.000934,0.999625,0.999263,0.994569,0.993389,0.995560,0.996170,0.996701,0.998518,1.000415,1.000315,0.998634,0.998367,0.004400,2.485232,5.823086,0.220143
0.999089,1.001263,1.001408,0.998478,0.998451,0.999739,0.999999,0.999730,0.998456,0.998332,0.991702,0.993449,0.993758,0.992545,0.994675,0.998744,1.000603,0.999079,1.000929,1.000311,0.007324,2.450687,5.855838,0.366438
1.001187,0.998160,0.998180,0.998913,0.999241,0.999979,0.999410,1.001379,0.997370,1.000464,1.001051,1.002012,0.998311,1.001902,0.999045,0.999637,0.999791,1.000578,1.000834,1.000043,0.000000,0.567373,4.729107,0.000000
1.001131,0.999773,0.999683,0.998707,0.999743,0.998698,0.999980,0.999546,0.999220,1.000306,1.001637,1.001229,0.999129,0.998861,0.999829,0.998498,1.000924,1.000925,0.999759,1.000799,0.000000,1.277789,5.492746,0.000000
1.001107,1.000249,1.000693,1.000330,1.000883,1.001202,0.999789,1.000941,0.998058,1.000354,1.001280,0.999479,1.000213,1.000248,0.998006,0.999800,0.999869,0.998384,1.002181,1.000011,0.000000,1.998826,6.714243,0.000000
0.998291,1.001341,1.000311,0.999743,0.999705,0.998657,1.000610,0.999183,0.999739,0.999393,1.000149,0.999819,1.001170,0.999825,0.999624,0.999211,0.998966,0.998366,1.000106,0.998827,0.000000,0.968186,5.049410,0.000000
1.000749,0.999519,0.999429,0.999507,1.001708,0.998545,0.999007,0.999372,1.000319,1.000491,0.999981,0.999240,1.001423,1.001145,1.001008,1.000293,1.000015,1.000403,1.001814,1.002174,0.000000,1.039701,5.383049,0.000000
0.999998,1.000697,0.999942,0.999029,1.000879,0.999413,0.993654,0.978680,0.981448,0.982014,0.979274,0.980297,0.993258,0.999676,0.999652,1.000662,0.999253,1.000086,1.000124,1.000496,0.019079,2.862844,4.520184,0.954570
0.999914,1.000204,1.001177,1.002087,1.001327,1.001433,1.000873,1.000453,1.000639,1.001187,1.000441,1.000078,0.999057,0.999090,0.982895,0.984432,0.983884,0.982877,0.997485,0.999571,0.016685,2.146900,7.756120,0.834793
0.999932,1.000487,0.999304,0.998713,1.000430,1.000829,0.999092,0.998383,0.996982,0.991452,0.992800,0.991415,0.992861,1.001305,1.000784,1.000129,1.000922,0.999046,0.999847,1.000514,0.009552,2.084743,5.126217,0.477911
0.999940,0.998996,0.999121,1.002205,1.001434,1.000022,0.999384,1.001211,1.000434,1.000210,0.999563,1.000182,1.000510,1.001034,0.989209,0.987428,0.989322,0.991635,1.001081,1.000056,0.010836,1.895070,7.733952,0.542152
1.000815,1.001439,1.000220,1.001179,0.999651,0.997526,0.999530,0.999439,0.999413,0.999085,1.000450,1.000343,0.999074,1.001384,1.000465,1.001586,1.000557,1.000672,1.000625,1.001071,0.000000,1.335204,4.278471,0.000000
1.000441,0.999641,0.999272,0.999159,1.001263,1.000030,0.999914,0.998778,0.999733,1.000759,0.999020,1.000000,1.001013,0.999990,0.991272,0.985575,0.984430,0.989862,0.999559,0.999321,0.014648,1.639212,7.750516,0.732876
0.999264,1.000052,0.999134,1.000304,1.000130,0.997263,1.000425,1.001750,0.997869,1.000822,0.999676,0.999958,0.999602,1.001687,0.999634,0.999101,1.003301,1.001873,0.999343,1.000853,0.000000,1.648088,6.238248,0.000000
